2012-07-22 20:09:59;I'm at T|ACO (Boulder, CO ) http:// 4sq.com/MD4jO2
2012-07-22 20:07:28;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 123 others http:// 4sq.com/O9C33G
2012-07-22 20:04:50;Spectrum Home Services of Colorado Springs Colorado Springs, CO $15 1st http:// spag.es/NsGYfd ColoradoSprings Cleaning Services #coupon
2012-07-22 20:04:49;Bullseye Plumbing Repair Sewer & Drain Colorado Springs, CO Print thi http:// spag.es/NsDHMR ColoradoSprings Plumbing Contractors #coupon
2012-07-22 20:01:31;Pueblo CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 58 MONDAY Chance Of T-Storm Hi 82
2012-07-22 20:01:29;Longmont CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 58 MONDAY Chance Of T-Storm Hi 88
2012-07-22 20:01:28;Littleton CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 60 MONDAY Chance Of T-Storm Hi 95
2012-07-22 20:01:27;Highlands Ranch CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 60 MONDAY Chance Of T-Storm Hi 95
2012-07-22 20:01:25;Fort Collins CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 58 MONDAY Chance Of T-Storm Hi 88
2012-07-22 20:01:24;Denver CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 65 MONDAY Chance Of T-Storm Hi 100
2012-07-22 20:01:23;Colorado Springs CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 58 MONDAY Chance Of T-Storm Hi 80
2012-07-22 20:01:21;Centennial CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 60 MONDAY Chance Of T-Storm Hi 95
2012-07-22 20:01:20;Boulder CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 58 MONDAY Chance Of T-Storm Hi 88
2012-07-22 20:01:18;Aurora CO Sun Jul 22nd PM Forecast: TONIGHT Chance Of T-Storm Lo 60 MONDAY Chance Of T-Storm Hi 95
2012-07-22 20:01:15;I'm at Casa Bonita (Lakewood, CO ) w/ 6 others http:// 4sq.com/MhRZ18
2012-07-22 19:55:53;I'm at Food Court at Flatiron Crossing (Broomfield, CO ) http:// 4sq.com/QdwR2i
2012-07-22 19:54:23;I'm at Rock Bottom Brewery (Denver, CO ) http:// 4sq.com/PCx49p
2012-07-22 19:51:30;I'm at Breckenridge Brewery (Breckenridge, CO ) http:// 4sq.com/NKjzXU
2012-07-22 19:50:07;I'm at Amtrak-Grand Junction, CO (Grand Junction, Colorado) http:// 4sq.com/M54DoW
2012-07-22 19:50:06;UP Steam Locomotive #up844 Moving NE near CARR, CO at 4:50 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 19:50:02;Vincenzas Italian Bakery & Deli Coupon in Wheat Ridge, CO http:// bit.ly/a04rG3 #save
2012-07-22 19:41:47;I'm at Beantree Coffee (Aurora, CO ) http:// 4sq.com/NKi7F4
2012-07-22 19:41:10;@0hmyKaty cause it never gets hot in CO so nobody has them....
2012-07-22 19:40:50;I'm at Red Rocks Park & Amphitheatre for Global Dance Festival Day 3 (Morrison, CO ) w/ 10 others http:// 4sq.com/Nqxi7K
2012-07-22 19:40:13;I'm at Wheeler Opera House (Aspen, CO ) http:// 4sq.com/MxrDLs
2012-07-22 19:37:24;I'm at Moondog Music Shop (Old Colorado City, CO ) http:// 4sq.com/Py2gtN
2012-07-22 19:34:15;I'm at Denver Aquarium (Denver, CO ) w/ 4 others http:// 4sq.com/Qdv4tT
2012-07-22 19:33:07;I'm at Slice Works (Denver, CO ) http:// 4sq.com/MD1Jrt
2012-07-22 19:32:51;... - #Denver , CO ( http://www. getteacherassistantjobs.com/paraprofession al-general-7417-4-hr-bill-roberts-ementar-denver-colorado-29893887 … .
2012-07-22 19:32:19;Budget Analyst - #Aurora , CO ( http:// tinyurl.com/7cxjym4 ) Get Budget Analyst Jobs #BudgetAnalyst #jobs #job #GetAllJobs
2012-07-22 19:30:51;#Coors Largest brewhouse in the world. @Golden, Co http:// instagr.am/p/NZmQTBDGL1/
2012-07-22 19:30:27;UP Steam Locomotive #up844 Moving NW near CARR, CO at 4:30 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk;0
2012-07-22 19:29:00;I'm at The Ranch Course at Keystone Resort (Keystone, CO ) http:// 4sq.com/QduFYz
2012-07-22 19:27:10;I'm at Pamela's home (Denver, CO ) http:// 4sq.com/MUy8Ui
2012-07-22 19:24:35;Unix Linux Systems Administrator - #Aurora , CO ( http:// tinyurl.com/79as6s6 ) Get Unix Jobs #Unix #jobs #job #GetAllJobs
2012-07-22 19:24:26;I'm at Honeybee Asian Bistro (Aurora, CO ) http:// 4sq.com/Mxpu24
2012-07-22 19:24:17;Mechanical Engineer - #Evergreen , CO ( http:// tinyurl.com/7pygvht ) Get Mechanical Engineer Jobs #MechanicalEngineer #jobs #job #GetAllJobs
2012-07-22 19:24:01;Cisc... - #ColoradoSprings , CO ( http:// tinyurl.com/7aja7va ) Get Wastewater Engineering Jobs #WastewaterEngineering #jobs #job #GetAllJobs
2012-07-22 19:21:44;I'm at Flatiron Crossing (Broomfield, CO ) w/ 4 others http:// 4sq.com/PCmpeO
2012-07-22 19:21:34;fuck with the homie @LilBlaCofficial this the hottest rapper in CO right now. my opinion. GO FOLLOW!!!!!
2012-07-22 19:21:01;UP Steam Locomotive #up844 Moving N near NUNN, CO at 4:20 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 19:17:55;I'm at Ripple Pure Frozen Yogurt (Boulder, CO ) http:// 4sq.com/NKeONS
2012-07-22 19:14:04;I'm at Ore House Restaurant (Vail, CO ) http:// 4sq.com/NFJC1b
2012-07-22 19:10:33;UP Steam Locomotive #up844 Moving N near AULT, CO at 4:10 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 19:09:27;I'm at King Soopers (Denver, CO ) http:// 4sq.com/MD0kBc
2012-07-22 19:05:35;I'm at The Irish Rover (Denver, CO ) w/ 7 others http:// 4sq.com/OW4DFJ
2012-07-22 19:00:14;I'm at Home Depot (Denver, CO ) http:// 4sq.com/MCZyEr
2012-07-22 19:00:06;UP Steam Locomotive #up844 Moving N near EATON, CO at 3:59 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 18:59:43;I'm at Sally Beauty Supply (Denver, CO ) http:// 4sq.com/SPgUN6
2012-07-22 18:53:53;I'm at Children's Hospital (Aurora, CO ) http:// 4sq.com/OW13vl
2012-07-22 18:48:01;I'm at Candy Bar (Colorado Springs, CO ) w/ 2 others http:// 4sq.com/PxW1WS
2012-07-22 18:40:29;UP Steam Locomotive #up844 Stopped near GREELEY, CO at 3:32 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 18:39:45;I'm at Woodland Park (Woodland Park, CO ) http:// 4sq.com/LHiiky
2012-07-22 18:33:52;View from the hot tub. Won't settle down till this is my backyard. #rockymountainhigh @Breckenridge Co . http:// instagr.am/p/NZfj0RrlsY/
2012-07-22 18:33:39;I'm at Green Russell (Denver, CO ) http:// 4sq.com/MUrZYc
2012-07-22 18:33:14;MARKETING OUTREACH MGR. - #GardenCity , CO ( http:// tinyurl.com/c6enp5c ) Get Helicopter Jobs #Helicopter #jobs #job #GetAllJobs
2012-07-22 18:32:37;Engineering Manager - #FortCollins , CO ( http:// tinyurl.com/6q27wj5 ) Get Naval Architect Jobs #NavalArchitect #jobs #job #GetAllJobs
2012-07-22 18:32:02;I'm at The Cherry Cricket (Denver, CO ) w/ 11 others [pic]: http:// 4sq.com/PC5WHs
2012-07-22 18:31:41;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 101 others http:// 4sq.com/MBtT2d
2012-07-22 18:31:21;I'm at Savory Spice Shop (Colorado Springs, CO ) http:// 4sq.com/MUrL3d
2012-07-22 18:31:01;UP Steam Locomotive #up844 Moving N near GREELEY, CO at 3:30 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 18:30:41;WHAT UP COLORADO! #HauverVacation #NoFilter @Headquarters, Keystone CO http:// instagr.am/p/NZfKU3NUoz/;0
2012-07-22 18:29:53;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 97 others http:// 4sq.com/MhLKdN
2012-07-22 18:27:49;I'm at Eating Recovery Center Partial Hospitalization & Outpatient (Denver, CO ) http:// 4sq.com/NWuhvm
2012-07-22 18:27:08;I'm at Evergreen Lake (Evergreen, CO ) http:// 4sq.com/MQRDxQ
2012-07-22 18:26:15;I'm at Chipotle Mexican Grill (Boulder, CO ) http:// 4sq.com/MhLviP
2012-07-22 18:25:04;Joshua Polson/jpolson@greeleytribune.com - http:// bit.ly/OVRCMr #Greeley #Colorado
2012-07-22 18:24:22;Radiology Tech - #Aurora , CO ( http:// tinyurl.com/6sgjrbj ) Get Radiology Jobs #Radiology #jobs #job #GetAllJobs
2012-07-22 18:23:48;Front Desk Agent - #Broomfield , CO ( http:// tinyurl.com/6vb437x ) Get Front Desk Jobs #FrontDesk #jobs #job #GetAllJobs
2012-07-22 18:23:45;I'm at Event/Star's Super-fly Naked Party Pad (Denver, CO ) http:// 4sq.com/Mxfx4N
2012-07-22 18:22:52;Planning dinner? Get $10 value for only $4 at Yoshi Bowl http:// yatown.com/deals/Rosevale ,Grand-Junction,CO/Planning-dinner-Get-10-value-for-only-4-at-Yoshi-Bowl?vi=y&lo=Rosevale%2CGrand-Junction%2CCO&pb=Restaurant.com&xu=http%3A%2F%2Fwww.jdoqocy.com%2Fclick-5263123-10451612%3Furl%3Dhttp%253A%252F%252Fwww.restaurant.com%252Fmicrosite.asp%253Frid%253D468404%2526prti%253D1647&sn=Welcome%21+We+specialize+in+delicious+and+reasonably+priced+cuisine%2C+including+our+house+specialties+and+other+customer+favorites.+Our+cuisine+entrees+are+served+in+a+relaxed+and+welcoming+setting+that+&ti=Neighborhood+Y.Deals-Planning+dinner%3F+Get+%2410+value+for+only+%244+at+Yoshi+Bowl-via+Yatown&im=http%3A%2F%2Fvrdcimage.restaurant.com%2Fmicrosites%2F468404logo.jpg&src=tw … #Rosevale #GrandJunction #CO
2012-07-22 18:22:51;I'm at UA Colorado Center Stadium 9 & IMAX for The Dark Knight Rises (Denver, CO ) w/ 14 others http:// 4sq.com/MQRevw
2012-07-22 18:21:13;Referred Listing in Nederland, CO - earnings estimate: $6,000 - http:// bit.ly/NMG2AJ
2012-07-22 18:20:26;UP Steam Locomotive #up844 Moving NE near LA SALLE, CO at 3:20 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 18:20:14;I'm at Downtown Denver (Denver, CO ) w/ 2 others [pic]: http:// 4sq.com/MxeWQB
2012-07-22 18:20:12;Try a new place for dinner. Mt. Fuji Japanese Sushi & Hibachi offers $25 value for only $10 http:// yatown.com/deals/Clarke-F arms,Parker,CO/Try-a-new-place-for-dinner-Mt-Fuji-Japanese-Sushi--Hibachi-offers-25-value-for-only-10?vi=y&lo=Clarke-Farms%2CParker%2CCO&pb=Restaurant.com&xu=http%3A%2F%2Fwww.jdoqocy.com%2Fclick-5263123-10451612%3Furl%3Dhttp%253A%252F%252Fwww.restaurant.com%252Fmicrosite.asp%253Frid%253D351868%2526prti%253D1647&sn=We%2C+the+staff+of+Mt.+Fuji%2C+are+dedicated+to+providing+you+with+the+highest+standard+of+food+quality%2C+service+and+cleanliness.+We+have+experienced+hibachi+chefs+and+extremely+friendly+staff+members+so+&ti=Neighborhood+Y.Deals-Try+a+new+place+for+dinner.+Mt.+Fuji+Japanese+Sushi+%26+Hibachi+offers+%2425+value+for+only+%2410-via+Yatown&im=http%3A%2F%2Fvrdcimage.restaurant.com%2Fmicrosites%2F351868logo.jpg&src=tw … #ClarkeFarms #Parker #CO
2012-07-22 18:19:34;Planning dinner? Get $75 value for only $30 at Sushi Yume http:// yatown.com/deals/Welby,Th ornton,CO/Planning-dinner-Get-75-value-for-only-30-at-Sushi-Yume?vi=y&lo=Welby%2CThornton%2CCO&pb=Restaurant.com&xu=http%3A%2F%2Fwww.dpbolvw.net%2Fclick-5263123-10451612%3Furl%3Dhttp%253A%252F%252Fwww.restaurant.com%252Fmicrosite.asp%253Frid%253D418511%2526prti%253D1647&sn=Welcome+to+Sushi+Yume%21+Be+sure+to+view+our+special+sushi+creations+online%2C+and+check+our+website+for+daily+and+weekly+deals%21%3Cp%3ETo+learn+more+about+our+restaurant%2C+please+check+out+our+website%2C+or+view&ti=Neighborhood+Y.Deals-Planning+dinner%3F+Get+%2475+value+for+only+%2430+at+Sushi+Yume-via+Yatown&im=http%3A%2F%2Fvrdcimage.restaurant.com%2Fmicrosites%2F418511logo.jpg&src=tw … #Welby #FederalHeights #CO
2012-07-22 18:18:40;I'm at Park Meadows Mall (Lone Tree, CO ) w/ 15 others http:// 4sq.com/MQQWEW
2012-07-22 18:18:17;I'm at Hollywood Theaters SouthGlenn Stadium 14 for The Dark Knight Rises (Centennial, CO ) w/ 2 others http:// 4sq.com/LHgRm6
2012-07-22 18:15:30;Construction Zone at 28217-28449 Rcr 18, Oak Creek, CO 80467, USA http:// trapster.com/_yXNr
2012-07-22 18:13:32;I'm at City Grille (Denver, CO ) http:// 4sq.com/M50voW
2012-07-22 18:12:02;Aurora, Co and the Denver metro area will get through this perverts terrorism attack and will be much stronger. #Aurora;1
2012-07-22 18:10:58;UP Steam Locomotive #up844 Moving NE near GILCREST, CO at 3:10 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 18:08:05;I'm at Loveland Outlet Mall (Loveland, CO ) http:// 4sq.com/MBrk00
2012-07-22 18:07:37;I'm at De Casa con Queso (Grand Junction, CO ) http:// 4sq.com/MBri8A
2012-07-22 18:07:21;I'm at Dinosaur Ridge (Morrison, CO ) http:// 4sq.com/NFGthS
2012-07-22 18:05:42;I'm at Benny's Cantina (Denver, CO ) w/ 5 others http:// 4sq.com/MBqYXn
2012-07-22 18:04:40;I'm at Tokyo Joe's (Englewood, CO ) http:// 4sq.com/MxccTj
2012-07-22 18:01:06;Driving through La Veta Pass, Co @La Veta http:// instagr.am/p/NZb-AoBbmQ/
2012-07-22 18:00:17;I'm at Boulder, CO (Boulder, CO ) http:// 4sq.com/OVJwDE
2012-07-22 18:00:16;I'm at Colorado Springs Pridefest 2012 (Colorado Springs, CO ) w/ 7 others http:// 4sq.com/QdncZy
2012-07-22 17:59:36;I'm at Acacia Park (Colorado Springs, CO ) w/ 6 others http:// 4sq.com/O9mlpi
2012-07-22 17:58:40;I'm at Starbucks (Colorado Springs, CO ) http:// 4sq.com/MQPcvb
2012-07-22 17:58:05;I'm at Pueblo Zoo (Pueblo, CO ) http:// 4sq.com/MCVAeR
2012-07-22 17:48:20;I'm at Wendy's (Trinidad, CO ) http:// 4sq.com/LF4Rgu
2012-07-22 17:44:49;@AnthonyCumia WBC coming to protest aurora, co shootings.. Your take GO #gunsforall
2012-07-22 17:42:45;I'm at http:// Lifeisaroadtrip.com (Denver, CO ) http:// 4sq.com/Oi45YW
2012-07-22 17:41:50;I'm at Apex Center (Arvada, CO ) http:// 4sq.com/MQNSIR
2012-07-22 17:39:21;I'm at Sweet Rush Frozen Yogurt (Denver, CO ) http:// 4sq.com/MQNJoP
2012-07-22 17:38:54;Zagahlou African Art Denver, CO Mention code (invision) to get your http:// spag.es/NsH6eF Denver African Art Galleries & Dealers #coupon;0
2012-07-22 17:38:53;Pet Scoop Services Denver, CO Sign-up for regular weekly or 2/week service for 2 http:// spag.es/NsH4Dz Denver Pet Care Services #coupon;0
2012-07-22 17:38:21;I'm at Campus Park Apartments (Fort Collins, CO ) http:// 4sq.com/MhIAqu
2012-07-22 17:37:53;Bullseye Plumbing Repair Sewer & Drain Colorado Springs, CO Call for http:// spag.es/NsDHMR ColoradoSprings Plumbing Contractors #coupon
2012-07-22 17:37:52;Classic Transportation Service LLC Colorado Springs, CO Enjoy a special http:// spag.es/NsDER9 ColoradoSprings Limousine Services #coupon
2012-07-22 17:37:19;I'm at Grand Timber Lodge (Breckenridge, CO ) http:// 4sq.com/Nqp7Z2
2012-07-22 17:34:47;I'm at Landmark Mayan Theatre for Moonrise Kingdom (Denver, CO ) http:// 4sq.com/LF25HW
2012-07-22 17:33:46;I'm at Nordstrom Rack (Littleton, CO ) http:// 4sq.com/SPc2I0
2012-07-22 17:31:25;I'm at Cinemark Century Movie Theatre for The Dark Knight Rises (Boulder, CO ) w/ 4 others http:// 4sq.com/MQNdqU
2012-07-22 17:29:44;I'm at Mirage Russian Restaurant (Aurora, CO ) http:// 4sq.com/MBnfJi
2012-07-22 17:29:03;CHIEF EXECUTIVE OFFICER - #Littleton , CO ( http:// tinyurl.com/cro848e ) Get Chief Executive Jobs #ChiefExecutive #jobs #job #GetAllJobs
2012-07-22 17:28:46;I'm at Hooties Hideout 2 (Dillon, CO ) http:// 4sq.com/MhI4bW
2012-07-22 17:27:52;Front Range Process Service Denver, CO receive 10% off your first serve by mentioni http:// spag.es/NsDqcI Denver Process Service #coupon
2012-07-22 17:27:52;Team Locksmith Key and Safe Denver, CO Need an Emergency Locksmith to open your http:// spag.es/NsDqcE Denver Locks & Locksmiths #coupon
2012-07-22 17:27:30;I'm at Whole Foods Market (Boulder, CO ) w/ 3 others http:// 4sq.com/MUk5Oo
2012-07-22 17:26:53;Stratmoor CO Garage Door Colorado Springs, CO For new garage door o http:// spag.es/NszTeB ColoradoSprings Garage Doors & Openers #coupon
2012-07-22 17:26:52;Mama Tina's Catering Colorado Springs, CO Book Your 2nd Event at Time of Your 1st http:// spag.es/NsxHDQ ColoradoSprings Caterers #coupon
2012-07-22 17:25:48;CO Entry Level Loss Prevent... - #Denver , CO ( http:// tinyurl.com/6np9cqp ) Get Loss Prevention Jobs #LossPrevention #jobs #job #GetAllJobs
2012-07-22 17:23:43;Field Service Technician I A+ - #ColoradoSprings , CO ( http:// tinyurl.com/7fe4hcp ) Get Pipefitter Jobs #Pipefitter #jobs #job #GetAllJobs
2012-07-22 17:22:54;I'm at Denver International Airport (DEN) (Denver, CO ) w/ 92 others http:// 4sq.com/OVxyK7
2012-07-22 17:21:29;Best or worst company name ever? @Breckenridge, CO http:// instagr.am/p/NZXSulAVRi/
2012-07-22 17:21:05;Awesome Home Business... - #ColoradoSprings , CO ( http:// tinyurl.com/86ccodj ) Get Telemarketing Jobs #Telemarketing #jobs #job #GetAllJobs
2012-07-22 17:20:36;This view >> @Horn Creek, CO http:// instagr.am/p/NZXZDeBpQf/
2012-07-22 17:17:07;Trip to Leadville can save $100 a month on generic cholesterol-busting drug - http:// bit.ly/MCSSWP #Leadville #Colorado
2012-07-22 17:14:15;After the Aurora Movie Theater Shooting, Lessons from Columbine - http:// bit.ly/MQM3LX #Columbine #Colorado;1
2012-07-22 17:13:41;"James Holmes online profile asks ""Will you visit me in prison?' - http:// bit.ly/MCSF5Y #Centennial #Colorado";1
2012-07-22 17:12:57;I'm at Continental Divide (Dillion, CO ) http:// 4sq.com/OVu7TD
2012-07-22 17:11:34;I'm at Century Aurora 16 (Aurora, CO ) http:// 4sq.com/MQLSQN
2012-07-22 17:10:17;I'm at Panera Bread (Colorado Springs, CO ) http:// 4sq.com/SPaM7M
2012-07-22 17:08:57;I'm at Life Time Fitness (Parker, CO ) http:// 4sq.com/LHahMu
2012-07-22 17:08:25;I'm at Lucile's Creole Cafe (Denver, CO ) w/ 5 others http://4sq.com/QoCp8T
2012-07-22 17:02:43;I'm at 24 Hour Fitness (Denver, CO ) http://4sq.com/LEW0eA
2012-07-22 17:02:06;Mama Tina's Catering Colorado Springs, CO Call for Details http://spag.es/NsxHDQ ColoradoSprings Caterers #coupon
2012-07-22 17:02:05;PODS Colorado Springs - Moving and Storage Colorado Springs, CO Call our customer care lin http://spag.es/NsxHDK ColoradoSprings #coupon
2012-07-22 17:00:38;UP Steam Locomotive #up844 Stopped near PLATTEVILLE, CO at 1:57 PM MDT on Sunday 7/22. Track online at http://bit.ly/cxKUsk
2012-07-22 17:00:19;I'm at Costco Gas Station (littleton, co ) http://4sq.com/LEVugL
2012-07-22 17:00:01;I'm at Costco (Sheridan, CO ) w/ 2 others http://4sq.com/NFCcuG
2012-07-22 16:59:56;Laundry.. @Denver East/Strasburg, CO KOA http://instagr.am/p/NZVAL2NZny/
2012-07-22 16:55:07;I'm at Overland sheepskin (Denver, CO ) http://4sq.com/QoA5ic
2012-07-22 16:53:56;I'm at Los arcos (Lone Tree, CO ) http:// 4sq.com/LH8vee
2012-07-22 16:50:12;UP Steam Locomotive #up844 Moving N near IONE, CO at 1:50 PM MDT on Sunday 7/22. Track online at http://bit.ly/cxKUsk
2012-07-22 16:50:02;Windy City Pizza and Pasta Coupon in Breckenridge, CO http://bit.ly/lQAmVt #deal
2012-07-22 16:50:00;I'm at Starbucks (Littleton, CO ) http://4sq.com/MBj947
2012-07-22 16:49:15;Banana Bread. YUM @Boulder, CO http://instagr.am/p/NZTqRyq3KC/
2012-07-22 16:48:31;I'm at Micro Center (Denver, CO ) http://4sq.com/MBj0h5
2012-07-22 16:44:23;Picture perfect #nofilter @Black Forest, CO http://instagr.am/p/NZTINvj2xr/
2012-07-22 16:40:59;UP Steam Locomotive #up844 Moving N near BRIGHTON, CO at 1:40 PM MDT on Sunday 7/22. Track online at http://bit.ly/cxKUsk
2012-07-22 16:39:07;I'm at Breakfast Inn (Denver, CO ) http://4sq.com/MBi5gk
2012-07-22 16:34:40;I'm at El Tapatio (Arvada, CO ) http://4sq.com/MhEvm1
2012-07-22 16:33:22;Nothing quite like being welcomed to CO by Beethoven's Seventh Symphony on CO Public Radio! #CPRClassical
2012-07-22 16:31:37;Inside Software Sales - B-B - #Aurora , CO (http://tinyurl.com/7cfoux9) Get Software Sales Jobs #SoftwareSales #jobs #job #GetAllJobs
2012-07-22 16:30:33;UP Steam Locomotive #up844 Moving NE near HAZELTINE, CO at 1:30 PM MDT on Sunday 7/22. Track online at http://bit.ly/cxKUsk
2012-07-22 16:30:28;I'm at MV5 Home (Broomfield, CO ) http://4sq.com/MQIQw0
2012-07-22 16:29:14;I'm at Columbus Park (Denver, CO ) http://4sq.com/NFzvcD
2012-07-22 16:28:35;@timmcgraw how could you not love this job #brothersofthesun #milehigh @Denver, CO http://instagr.am/p/NZQ-9pKEei/
2012-07-22 16:28:20;Loss Prevent... - #Westminster , CO (http://tinyurl.com/6uz4adg) Get Private Investigator Jobs #PrivateInvestigator #jobs #job #GetAllJobs
2012-07-22 16:27:40;On the ground in CO . Josiah is ready to go. (@Denver International Airport (DEN) w/ 107 others) [pic]: http://4sq.com/MCPn2F
2012-07-22 16:27:18;Experienced Associate Veteri... - #CastleRock , CO (http://tinyurl.com/77zdbx9) Get Veterinarian Jobs #Veterinarian #jobs #job #GetAllJobs
2012-07-22 16:26:51;I'm at Yard House (Denver, CO ) http://4sq.com/QdgkLI
2012-07-22 16:26:02;SAP A&D SD Billing - Manager - #Denver , CO (http://tinyurl.com/bnnehx6) Get Collections Jobs #Collections #jobs #job #GetAllJobs
2012-07-22 16:24:21;I'm at Pinkberry (Denver, CO ) http://4sq.com/OVezPI
2012-07-22 16:23:31;Field Service Technician I - #Denver , CO (http://tinyurl.com/7ggxnxx) Get Pipefitter Jobs #Pipefitter #jobs #job #GetAllJobs
2012-07-22 16:21:24;I'm at The Cherry Cricket (Denver, CO ) w/ 3 others http://4sq.com/MwTjA5
2012-07-22 16:21:11;I'm at Hi*Rise (Denver, CO ) w/ 2 others http://4sq.com/MhDGK0
2012-07-22 16:20:55;I'm at Flossy McGrew's (Denver, CO ) [pic]: http://4sq.com/OVdibz
2012-07-22 16:20:24;I'm at Target (Arvada, CO ) http://4sq.com/MUcjUS
2012-07-22 16:20:19;I'm at Conoco (Denver, CO ) http://4sq.com/SP7rpa
2012-07-22 16:20:06;UP Steam Locomotive #up844 Moving NE near COMMERCE CITY, CO at 1:19 PM MDT on Sunday 7/22. Track online at http://bit.ly/cxKUsk
2012-07-22 16:19:36;I'm at KFC/A&W (Broomfield, CO ) http://4sq.com/MhDydJ
2012-07-22 16:17:28;I'm at Walmart Supercenter (Craig, CO ) http:// 4sq.com/MwSFCH
2012-07-22 16:17:08;I'm at Craig, Colorado (Craig, CO ) http:// 4sq.com/PBmHCF
2012-07-22 16:14:38;I'm at Marco's Coal Fired Pizzeria (Denver, CO ) [pic]: http:// 4sq.com/SP7a5x
2012-07-22 16:11:08;I'm at Top of the Second Flatiron (Boulder, co ) [pic]: http:// 4sq.com/O97RFH
2012-07-22 16:10:55;UP Steam Locomotive #up844 Moving NE near DENVER, CO at 1:10 PM MDT on Sunday 7/22. Track online at http:// bit.ly/cxKUsk
2012-07-22 16:08:43;I'm at Applejack Wine & Spirits (Wheat Ridge, CO ) http:// 4sq.com/MQHe5e
2012-07-22 16:08:41;Locksmith Shop in Denver Denver, CO For any service call http:// spag.es/NsBr89 Denver Locks & Locksmiths #coupon
2012-07-22 16:08:41;Time Plumbing & Heating Inc - Air Conditioning, Plumbing, Heating Denver, CO S http:// spag.es/NsBsZZ Denver Plumbing Contractors #coupon
2012-07-22 16:08:31;I'm at Shell Gas Station (Denver, CO ) http:// 4sq.com/MUaXcL
2012-07-22 16:04:23;Man behind Columbine crosses returns to Colorado - http:// bit.ly/PBhvPe #Columbine #Colorado
2012-07-22 16:02:17;I'm at ModMarket (Glendale, CO ) http:// 4sq.com/SP6mO0
2012-07-22 16:01:56;I'm at MAD Greens - Inspired Eats (Downtown/16th Street Mall) (Denver, CO ) http:// 4sq.com/NJLHu8
2012-07-22 15:59:22;I'm at Noodles & Company (Longmont, CO ) http:// 4sq.com/MCNjYr
2012-07-22 15:58:29;I'm at Colorado Springs Airport (COS) (Colorado Springs, CO ) w/ 4 others http:// 4sq.com/PBfdPT
2012-07-22 15:53:48;I'm at Starbucks (Avon, CO ) http:// 4sq.com/Pxz5qN
2012-07-22 15:52:50;I'm at Costco (Parker, CO ) http:// 4sq.com/QddPcq
2012-07-22 15:51:46;I'm at Jimmy John's (Littleton, CO ) http:// 4sq.com/NJK9QY
2012-07-22 15:47:56;David & Sons Security Service Denver, CO Receive 10% off any of our lock service http:// spag.es/MBd3Rb Denver Locks & Locksmiths #coupon
2012-07-22 15:47:56;Flood Control Denver, CO Get $50 off any Emergency Service ov http:// spag.es/MBd4V5 Denver Water Extraction & Damage Restoration #coupon
2012-07-22 15:46:28;@Worldof_Jenks62 @foxmccloud41 Sorry I missed it fox I'm still in CO
2012-07-22 15:44:27;I'm at Maiberry (Boulder, CO ) http:// 4sq.com/MwN3s2
2012-07-22 15:41:27;I'm at Sunflower Farmers Market (Denver, CO ) w/ 5 others http:// 4sq.com/PxxuRJ
2012-07-22 15:40:41;HA! @Denver East/Strasburg, CO KOA http:// instagr.am/p/NZL9V_S6jX/
2012-07-22 15:40:34;I'm at Nordstrom (Denver, CO ) http:// 4sq.com/PB9EkI
2012-07-22 15:35:29;I'm at The Ark at Vail (Vail, Co ) http:// 4sq.com/NJHN4t
2012-07-22 15:34:56;Flood Advisory issued for Fort Collins, CO http:// larimer.countyco.net/weather/fort_c ollins/warnings/?type=069&start=1342981680&end=1342987200 …
2012-07-22 15:34:22;I'm at Paramount Cafe (Denver, CO ) http:// 4sq.com/OUXg1a
2012-07-22 15:33:27;Equipment Operator 1 - 30 hrs/week - #Denver , CO ( http:// tinyurl.com/d5jtl64 ) Get Power Plant Jobs #PowerPlant #jobs #job #GetAllJobs
